연도,일시,측정소,PM2.5
4,01-08 03:00,공주,0.028264611959457397
4,01-08 04:00,공주,0.03151866793632507
4,01-08 05:00,공주,0.034014634788036346
4,01-08 06:00,공주,0.03600159287452698
4,01-08 07:00,공주,0.037719134241342545
4,01-08 08:00,공주,0.039007000625133514
4,01-08 09:00,공주,0.03780899941921234
4,01-08 10:00,공주,0.03658217936754227
4,01-08 11:00,공주,0.024563167244195938
4,01-08 12:00,공주,0.0014649629592895508
4,01-08 13:00,공주,0.004226427525281906
4,01-08 14:00,공주,0.0012289583683013916
4,01-08 15:00,공주,0.0
4,01-08 16:00,공주,0.0010931603610515594
4,01-08 17:00,공주,0.001862853765487671
4,01-08 18:00,공주,0.002978123724460602
4,01-08 19:00,공주,0.00547722727060318
4,01-08 20:00,공주,0.007346361875534058
4,01-08 21:00,공주,0.006887231022119522
4,01-08 22:00,공주,0.007030460983514786
4,01-08 23:00,공주,0.015327010303735733
4,01-09 00:00,공주,0.03533506393432617
4,01-09 01:00,공주,0.03953186422586441
4,01-09 02:00,공주,0.04710882902145386
4,01-09 03:00,공주,0.051050566136837006
4,01-09 04:00,공주,0.050881847739219666
4,01-09 05:00,공주,0.04535581171512604
4,01-09 06:00,공주,0.033590979874134064
4,01-09 07:00,공주,0.02299373224377632
4,01-09 08:00,공주,0.018763408064842224
4,01-09 09:00,공주,0.01911873370409012
4,01-09 10:00,공주,0.018997836858034134
4,01-09 11:00,공주,0.001356426626443863
4,01-09 12:00,공주,0.0
4,01-09 13:00,공주,0.0
4,01-09 14:00,공주,0.0
4,01-09 15:00,공주,0.0
4,01-09 16:00,공주,0.0
4,01-09 17:00,공주,0.0
4,01-09 18:00,공주,0.0
4,01-09 19:00,공주,0.005764324218034744
4,01-09 20:00,공주,0.016165107488632202
4,01-09 21:00,공주,0.027768902480602264
4,01-09 22:00,공주,0.03756275027990341
4,01-09 23:00,공주,0.05192430317401886
4,01-10 00:00,공주,0.07100885361433029
4,01-10 01:00,공주,0.07032905519008636
4,01-10 02:00,공주,0.06834080070257187
4,01-10 03:00,공주,0.0604434534907341
4,01-10 04:00,공주,0.05053241550922394
4,01-10 05:00,공주,0.04389907419681549
4,01-10 06:00,공주,0.03631197661161423
4,01-10 07:00,공주,0.035016074776649475
4,01-10 08:00,공주,0.03442501276731491
4,01-10 09:00,공주,0.029091626405715942
4,01-10 10:00,공주,0.018571820110082626
4,01-10 11:00,공주,0.005266483873128891
4,01-10 12:00,공주,0.006739608943462372
4,01-10 13:00,공주,0.010180540382862091
4,01-10 14:00,공주,0.018450923264026642
4,01-10 15:00,공주,0.026660844683647156
4,01-10 16:00,공주,0.031797852367162704
4,01-10 17:00,공주,0.03444809466600418
4,01-10 18:00,공주,0.03609635680913925
4,01-10 19:00,공주,0.0447116494178772
4,01-10 20:00,공주,0.05713719129562378
4,01-10 21:00,공주,0.06192220747470856
4,01-10 22:00,공주,0.06052229553461075
4,01-10 23:00,공주,0.0
4,01-13 00:00,공주,0.17956608533859253
4,01-13 01:00,공주,0.1843423843383789
4,01-13 02:00,공주,0.18265172839164734
4,01-13 03:00,공주,0.19052863121032715
4,01-13 04:00,공주,0.19740045070648193
4,01-13 05:00,공주,0.19960521161556244
4,01-13 06:00,공주,0.20466214418411255
4,01-13 07:00,공주,0.20435583591461182
4,01-13 08:00,공주,0.20649805665016174
4,01-13 09:00,공주,0.20540767908096313
4,01-13 10:00,공주,0.20051366090774536
4,01-13 11:00,공주,0.18548494577407837
4,01-13 12:00,공주,0.15910464525222778
4,01-13 13:00,공주,0.16088302433490753
4,01-13 14:00,공주,0.1613706797361374
4,01-13 15:00,공주,0.15521153807640076
4,01-13 16:00,공주,0.15529786050319672
4,01-13 17:00,공주,0.15636813640594482
4,01-13 18:00,공주,0.15554186701774597
4,01-13 19:00,공주,0.15601477026939392
4,01-13 20:00,공주,0.15709739923477173
4,01-13 21:00,공주,0.1571430265903473
4,01-13 22:00,공주,0.16058959066867828
4,01-13 23:00,공주,0.16607025265693665
4,01-14 00:00,공주,0.18165448307991028
4,01-14 01:00,공주,0.18309223651885986
4,01-14 02:00,공주,0.17925745248794556
4,01-14 03:00,공주,0.17905360460281372
4,01-14 04:00,공주,0.17465746402740479
4,01-14 05:00,공주,0.16605781018733978
4,01-14 06:00,공주,0.15572944283485413
4,01-14 07:00,공주,0.14720793068408966
4,01-14 08:00,공주,0.14115503430366516
4,01-14 09:00,공주,0.13793407380580902
4,01-14 10:00,공주,0.13818801939487457
4,01-14 11:00,공주,0.11716839671134949
4,01-14 12:00,공주,0.09717123955488205
4,01-14 13:00,공주,0.09922532737255096
4,01-14 14:00,공주,0.09468445181846619
4,01-14 15:00,공주,0.08926095068454742
4,01-14 16:00,공주,0.08805684000253677
4,01-14 17:00,공주,0.09498634934425354
4,01-14 18:00,공주,0.10151678323745728
4,01-14 19:00,공주,0.1105690449476242
4,01-14 20:00,공주,0.11962226778268814
4,01-14 21:00,공주,0.1280033439397812
4,01-14 22:00,공주,0.14037799835205078
4,01-14 23:00,공주,0.15309178829193115
4,01-15 00:00,공주,0.16635030508041382
4,01-15 01:00,공주,0.16863366961479187
4,01-15 02:00,공주,0.1660032570362091
4,01-15 03:00,공주,0.1647103726863861
4,01-15 04:00,공주,0.15712887048721313
4,01-15 05:00,공주,0.14992770552635193
4,01-15 06:00,공주,0.14834356307983398
4,01-15 07:00,공주,0.1505812108516693
4,01-15 08:00,공주,0.15408383309841156
4,01-15 09:00,공주,0.14945101737976074
4,01-15 10:00,공주,0.1367110311985016
4,01-15 11:00,공주,0.11716317385435104
4,01-15 12:00,공주,0.11703693121671677
4,01-15 13:00,공주,0.13024358451366425
4,01-15 14:00,공주,0.1433318555355072
4,01-15 15:00,공주,0.1587573140859604
4,01-15 16:00,공주,0.17183947563171387
4,01-15 17:00,공주,0.1834092140197754
4,01-15 18:00,공주,0.18774482607841492
4,01-15 19:00,공주,0.18385940790176392
4,01-15 20:00,공주,0.17981471121311188
4,01-15 21:00,공주,0.18274898827075958
4,01-15 22:00,공주,0.18592028319835663
4,01-15 23:00,공주,0.09946218132972717
4,01-18 00:00,공주,0.08632116764783859
4,01-18 01:00,공주,0.09045271575450897
4,01-18 02:00,공주,0.09376303106546402
4,01-18 03:00,공주,0.10231438279151917
4,01-18 04:00,공주,0.10899918526411057
4,01-18 05:00,공주,0.11932145059108734
4,01-18 06:00,공주,0.1194094568490982
4,01-18 07:00,공주,0.11882300674915314
4,01-18 08:00,공주,0.11998337507247925
4,01-18 09:00,공주,0.11481216549873352
4,01-18 10:00,공주,0.10778608918190002
4,01-18 11:00,공주,0.09216086566448212
4,01-18 12:00,공주,0.0704667866230011
4,01-18 13:00,공주,0.07241359353065491
4,01-18 14:00,공주,0.07346998900175095
4,01-18 15:00,공주,0.06834317743778229
4,01-18 16:00,공주,0.0675317719578743
4,01-18 17:00,공주,0.06842060387134552
4,01-18 18:00,공주,0.06785625219345093
4,01-18 19:00,공주,0.06602274626493454
4,01-18 20:00,공주,0.06535278260707855
4,01-18 21:00,공주,0.06372629106044769
4,01-18 22:00,공주,0.06459791213274002
4,01-18 23:00,공주,0.07139237225055695
4,01-19 00:00,공주,0.09039121866226196
4,01-19 01:00,공주,0.08792384713888168
4,01-19 02:00,공주,0.0808689072728157
4,01-19 03:00,공주,0.07838241010904312
4,01-19 04:00,공주,0.07113148272037506
4,01-19 05:00,공주,0.06476998329162598
4,01-19 06:00,공주,0.053135260939598083
4,01-19 07:00,공주,0.044731661677360535
4,01-19 08:00,공주,0.040473610162734985
4,01-19 09:00,공주,0.043121591210365295
4,01-19 10:00,공주,0.04606405645608902
4,01-19 11:00,공주,0.028409354388713837
4,01-19 12:00,공주,0.003297150135040283
4,01-19 13:00,공주,0.0
4,01-19 14:00,공주,0.0
4,01-19 15:00,공주,0.0
4,01-19 16:00,공주,0.0
4,01-19 17:00,공주,0.0
4,01-19 18:00,공주,0.0
4,01-19 19:00,공주,0.0
4,01-19 20:00,공주,0.005679819732904434
4,01-19 21:00,공주,0.015887122601270676
4,01-19 22:00,공주,0.0268409363925457
4,01-19 23:00,공주,0.04031723737716675
4,01-20 00:00,공주,0.05074208229780197
4,01-20 01:00,공주,0.0537470206618309
4,01-20 02:00,공주,0.054113179445266724
4,01-20 03:00,공주,0.05677825212478638
4,01-20 04:00,공주,0.05297476798295975
4,01-20 05:00,공주,0.05227692425251007
4,01-20 06:00,공주,0.04678788036108017
4,01-20 07:00,공주,0.04207152873277664
4,01-20 08:00,공주,0.030642259865999222
4,01-20 09:00,공주,0.025688767433166504
4,01-20 10:00,공주,0.021312609314918518
4,01-20 11:00,공주,0.0017336010932922363
4,01-20 12:00,공주,0.0016824230551719666
4,01-20 13:00,공주,0.016139887273311615
4,01-20 14:00,공주,0.03162924200296402
4,01-20 15:00,공주,0.04766784980893135
4,01-20 16:00,공주,0.06210005283355713
4,01-20 17:00,공주,0.07625143229961395
4,01-20 18:00,공주,0.09158040583133698
4,01-20 19:00,공주,0.087686687707901
4,01-20 20:00,공주,0.08234158158302307
4,01-20 21:00,공주,0.0781266987323761
4,01-20 22:00,공주,0.07816007733345032
4,01-20 23:00,공주,0.0
4,01-23 00:00,공주,0.051397308707237244
4,01-23 01:00,공주,0.05527044087648392
4,01-23 02:00,공주,0.06117132306098938
4,01-23 03:00,공주,0.06525903195142746
4,01-23 04:00,공주,0.07116742432117462
4,01-23 05:00,공주,0.0775555744767189
4,01-23 06:00,공주,0.07951581478118896
4,01-23 07:00,공주,0.08096977323293686
4,01-23 08:00,공주,0.07945723831653595
4,01-23 09:00,공주,0.0793062373995781
4,01-23 10:00,공주,0.07825731486082077
4,01-23 11:00,공주,0.062213972210884094
4,01-23 12:00,공주,0.045103419572114944
4,01-23 13:00,공주,0.04842263460159302
4,01-23 14:00,공주,0.03729449212551117
4,01-23 15:00,공주,0.035543181002140045
4,01-23 16:00,공주,0.03531968593597412
4,01-23 17:00,공주,0.03552547097206116
4,01-23 18:00,공주,0.03622129559516907
4,01-23 19:00,공주,0.037459149956703186
4,01-23 20:00,공주,0.03647169843316078
4,01-23 21:00,공주,0.03551533445715904
4,01-23 22:00,공주,0.03368093818426132
4,01-23 23:00,공주,0.0373375304043293
4,01-24 00:00,공주,0.056974366307258606
4,01-24 01:00,공주,0.055673882365226746
4,01-24 02:00,공주,0.06105411797761917
4,01-24 03:00,공주,0.07097941637039185
4,01-24 04:00,공주,0.07984045147895813
4,01-24 05:00,공주,0.07773436605930328
4,01-24 06:00,공주,0.07154009491205215
4,01-24 07:00,공주,0.06407245993614197
4,01-24 08:00,공주,0.06039285659790039
4,01-24 09:00,공주,0.060526080429553986
4,01-24 10:00,공주,0.0604071170091629
4,01-24 11:00,공주,0.0503198504447937
4,01-24 12:00,공주,0.03467583656311035
4,01-24 13:00,공주,0.03767964988946915
4,01-24 14:00,공주,0.02407693862915039
4,01-24 15:00,공주,0.020867764949798584
4,01-24 16:00,공주,0.026619169861078262
4,01-24 17:00,공주,0.03319874033331871
4,01-24 18:00,공주,0.03835437074303627
4,01-24 19:00,공주,0.042809292674064636
4,01-24 20:00,공주,0.050113968551158905
4,01-24 21:00,공주,0.05983732268214226
4,01-24 22:00,공주,0.07037410140037537
4,01-24 23:00,공주,0.08754768967628479
4,01-25 00:00,공주,0.11593899875879288
4,01-25 01:00,공주,0.11710046231746674
4,01-25 02:00,공주,0.11903532594442368
4,01-25 03:00,공주,0.11388713121414185
4,01-25 04:00,공주,0.10297127813100815
4,01-25 05:00,공주,0.089422307908535
4,01-25 06:00,공주,0.08076760172843933
4,01-25 07:00,공주,0.07361668348312378
4,01-25 08:00,공주,0.06448543071746826
4,01-25 09:00,공주,0.052205413579940796
4,01-25 10:00,공주,0.04720769822597504
4,01-25 11:00,공주,0.037073567509651184
4,01-25 12:00,공주,0.03430597111582756
4,01-25 13:00,공주,0.04057716578245163
4,01-25 14:00,공주,0.04962696507573128
4,01-25 15:00,공주,0.0632312148809433
4,01-25 16:00,공주,0.07935626804828644
4,01-25 17:00,공주,0.08929702639579773
4,01-25 18:00,공주,0.0922805666923523
4,01-25 19:00,공주,0.09381595999002457
4,01-25 20:00,공주,0.09331396967172623
4,01-25 21:00,공주,0.0918436199426651
4,01-25 22:00,공주,0.08747820556163788
4,01-25 23:00,공주,0.0
4,01-28 00:00,공주,0.007254660129547119
4,01-28 01:00,공주,0.0
4,01-28 02:00,공주,0.005629632622003555
4,01-28 03:00,공주,0.01382390782237053
4,01-28 04:00,공주,0.02103842794895172
4,01-28 05:00,공주,0.02405339479446411
4,01-28 06:00,공주,0.028243936598300934
4,01-28 07:00,공주,0.03018965572118759
4,01-28 08:00,공주,0.02983412891626358
4,01-28 09:00,공주,0.03057871013879776
4,01-28 10:00,공주,0.025883749127388
4,01-28 11:00,공주,0.009927473962306976
4,01-28 12:00,공주,0.0
4,01-28 13:00,공주,0.0
4,01-28 14:00,공주,0.0
4,01-28 15:00,공주,0.0
4,01-28 16:00,공주,0.0
4,01-28 17:00,공주,0.0
4,01-28 18:00,공주,0.0
4,01-28 19:00,공주,0.0
4,01-28 20:00,공주,0.0
4,01-28 21:00,공주,0.0
4,01-28 22:00,공주,0.0
4,01-28 23:00,공주,0.0
4,01-29 00:00,공주,0.013047005981206894
4,01-29 01:00,공주,0.016121968626976013
4,01-29 02:00,공주,0.022066906094551086
4,01-29 03:00,공주,0.024776730686426163
4,01-29 04:00,공주,0.02442101016640663
4,01-29 05:00,공주,0.018407702445983887
4,01-29 06:00,공주,0.00536123663187027
4,01-29 07:00,공주,0.0
4,01-29 08:00,공주,0.0
4,01-29 09:00,공주,0.0
4,01-29 10:00,공주,0.0
4,01-29 11:00,공주,0.0
4,01-29 12:00,공주,0.0
4,01-29 13:00,공주,0.0
4,01-29 14:00,공주,0.0
4,01-29 15:00,공주,0.0
4,01-29 16:00,공주,0.0
4,01-29 17:00,공주,0.0
4,01-29 18:00,공주,0.0
4,01-29 19:00,공주,0.0
4,01-29 20:00,공주,0.0
4,01-29 21:00,공주,0.0
4,01-29 22:00,공주,0.0
4,01-29 23:00,공주,0.0
4,01-30 00:00,공주,0.0
4,01-30 01:00,공주,0.0
4,01-30 02:00,공주,0.0
4,01-30 03:00,공주,0.0
4,01-30 04:00,공주,0.0
4,01-30 05:00,공주,0.0
4,01-30 06:00,공주,0.0
4,01-30 07:00,공주,0.0
4,01-30 08:00,공주,0.0
4,01-30 09:00,공주,0.0
4,01-30 10:00,공주,0.0
4,01-30 11:00,공주,0.0
4,01-30 12:00,공주,0.0
4,01-30 13:00,공주,0.0
4,01-30 14:00,공주,0.0
4,01-30 15:00,공주,0.0
4,01-30 16:00,공주,0.0
4,01-30 17:00,공주,0.02250570058822632
4,01-30 18:00,공주,0.032562967389822006
4,01-30 19:00,공주,0.02987905591726303
4,01-30 20:00,공주,0.023058157414197922
4,01-30 21:00,공주,0.01481323316693306
4,01-30 22:00,공주,0.008702795952558517
4,01-30 23:00,공주,0.0
4,02-02 00:00,공주,0.2949436902999878
4,02-02 01:00,공주,0.29468971490859985
4,02-02 02:00,공주,0.29401716589927673
4,02-02 03:00,공주,0.29681164026260376
4,02-02 04:00,공주,0.2948676347732544
4,02-02 05:00,공주,0.2985692024230957
4,02-02 06:00,공주,0.3050996959209442
4,02-02 07:00,공주,0.3029060661792755
4,02-02 08:00,공주,0.3000551462173462
4,02-02 09:00,공주,0.2957872748374939
4,02-02 10:00,공주,0.2926730811595917
4,02-02 11:00,공주,0.2640450894832611
4,02-02 12:00,공주,0.22789552807807922
4,02-02 13:00,공주,0.2288394570350647
4,02-02 14:00,공주,0.22866979241371155
4,02-02 15:00,공주,0.2289673388004303
4,02-02 16:00,공주,0.23015367984771729
4,02-02 17:00,공주,0.22989733517169952
4,02-02 18:00,공주,0.2291262149810791
4,02-02 19:00,공주,0.22864660620689392
4,02-02 20:00,공주,0.22912290692329407
4,02-02 21:00,공주,0.23237363994121552
4,02-02 22:00,공주,0.24096941947937012
4,02-02 23:00,공주,0.25246870517730713
4,02-03 00:00,공주,0.2692372798919678
4,02-03 01:00,공주,0.26785722374916077
4,02-03 02:00,공주,0.2635088562965393
4,02-03 03:00,공주,0.2573024034500122
4,02-03 04:00,공주,0.2502548396587372
4,02-03 05:00,공주,0.243520587682724
4,02-03 06:00,공주,0.23696020245552063
4,02-03 07:00,공주,0.23003998398780823
4,02-03 08:00,공주,0.22488276660442352
4,02-03 09:00,공주,0.2206805795431137
4,02-03 10:00,공주,0.22160454094409943
4,02-03 11:00,공주,0.21127066016197205
4,02-03 12:00,공주,0.19442886114120483
4,02-03 13:00,공주,0.19633367657661438
4,02-03 14:00,공주,0.18724432587623596
4,02-03 15:00,공주,0.18158641457557678
4,02-03 16:00,공주,0.18166136741638184
4,02-03 17:00,공주,0.18585681915283203
4,02-03 18:00,공주,0.19237688183784485
4,02-03 19:00,공주,0.1996230036020279
4,02-03 20:00,공주,0.20537063479423523
4,02-03 21:00,공주,0.2069275677204132
4,02-03 22:00,공주,0.20854836702346802
4,02-03 23:00,공주,0.21250835061073303
4,02-04 00:00,공주,0.2221066951751709
4,02-04 01:00,공주,0.22041086852550507
4,02-04 02:00,공주,0.21355190873146057
4,02-04 03:00,공주,0.20786578953266144
4,02-04 04:00,공주,0.20627790689468384
4,02-04 05:00,공주,0.20795416831970215
4,02-04 06:00,공주,0.21336089074611664
4,02-04 07:00,공주,0.21899192035198212
4,02-04 08:00,공주,0.21928386390209198
4,02-04 09:00,공주,0.20074597001075745
4,02-04 10:00,공주,0.19017356634140015
4,02-04 11:00,공주,0.17865435779094696
4,02-04 12:00,공주,0.1745307445526123
4,02-04 13:00,공주,0.17701435089111328
4,02-04 14:00,공주,0.18017803132534027
4,02-04 15:00,공주,0.1866164654493332
4,02-04 16:00,공주,0.1917743980884552
4,02-04 17:00,공주,0.20303727686405182
4,02-04 18:00,공주,0.23395714163780212
4,02-04 19:00,공주,0.25995591282844543
4,02-04 20:00,공주,0.2659419775009155
4,02-04 21:00,공주,0.25563305616378784
4,02-04 22:00,공주,0.24286514520645142
4,02-04 23:00,공주,0.203741654753685
4,02-07 00:00,공주,0.0473996177315712
4,02-07 01:00,공주,0.05002728849649429
4,02-07 02:00,공주,0.06066504120826721
4,02-07 03:00,공주,0.0668036937713623
4,02-07 04:00,공주,0.07112187892198563
4,02-07 05:00,공주,0.07141033560037613
4,02-07 06:00,공주,0.07522087544202805
4,02-07 07:00,공주,0.07689476758241653
4,02-07 08:00,공주,0.07848002016544342
4,02-07 09:00,공주,0.07301057130098343
4,02-07 10:00,공주,0.0704255998134613
4,02-07 11:00,공주,0.05511386692523956
4,02-07 12:00,공주,0.026251845061779022
4,02-07 13:00,공주,0.02687404304742813
4,02-07 14:00,공주,0.016674473881721497
4,02-07 15:00,공주,0.016598045825958252
4,02-07 16:00,공주,0.016317732632160187
4,02-07 17:00,공주,0.015139926224946976
4,02-07 18:00,공주,0.016930818557739258
4,02-07 19:00,공주,0.019324105232954025
4,02-07 20:00,공주,0.021723192185163498
4,02-07 21:00,공주,0.02066521719098091
4,02-07 22:00,공주,0.024869877845048904
4,02-07 23:00,공주,0.03455221280455589
4,02-08 00:00,공주,0.0575694665312767
4,02-08 01:00,공주,0.06163575500249863
4,02-08 02:00,공주,0.06718616932630539
4,02-08 03:00,공주,0.06838655471801758
4,02-08 04:00,공주,0.0637323409318924
4,02-08 05:00,공주,0.05153627693653107
4,02-08 06:00,공주,0.03906170278787613
4,02-08 07:00,공주,0.033477962017059326
4,02-08 08:00,공주,0.03172250837087631
4,02-08 09:00,공주,0.030383199453353882
4,02-08 10:00,공주,0.029680408537387848
4,02-08 11:00,공주,0.014619827270507812
4,02-08 12:00,공주,0.0
4,02-08 13:00,공주,0.0
4,02-08 14:00,공주,0.0
4,02-08 15:00,공주,0.0
4,02-08 16:00,공주,0.0
4,02-08 17:00,공주,0.0
4,02-08 18:00,공주,0.0026933811604976654
4,02-08 19:00,공주,0.01283523440361023
4,02-08 20:00,공주,0.02227107062935829
4,02-08 21:00,공주,0.029852159321308136
4,02-08 22:00,공주,0.04152657091617584
4,02-08 23:00,공주,0.05428040772676468
4,02-09 00:00,공주,0.07037840038537979
4,02-09 01:00,공주,0.06696458160877228
4,02-09 02:00,공주,0.06149172782897949
4,02-09 03:00,공주,0.05133776366710663
4,02-09 04:00,공주,0.04427916556596756
4,02-09 05:00,공주,0.03635311871767044
4,02-09 06:00,공주,0.037204280495643616
4,02-09 07:00,공주,0.04043295979499817
4,02-09 08:00,공주,0.038330093026161194
4,02-09 09:00,공주,0.02937258780002594
4,02-09 10:00,공주,0.013606816530227661
4,02-09 11:00,공주,0.0
4,02-09 12:00,공주,0.0
4,02-09 13:00,공주,0.009579047560691833
4,02-09 14:00,공주,0.020329907536506653
4,02-09 15:00,공주,0.033698275685310364
4,02-09 16:00,공주,0.047194987535476685
4,02-09 17:00,공주,0.050669655203819275
4,02-09 18:00,공주,0.05141105502843857
4,02-09 19:00,공주,0.05863618105649948
4,02-09 20:00,공주,0.05932800471782684
4,02-09 21:00,공주,0.058849431574344635
4,02-09 22:00,공주,0.05942580848932266
4,02-09 23:00,공주,0.0
4,02-12 00:00,공주,0.03240487724542618
4,02-12 01:00,공주,0.03801447153091431
4,02-12 02:00,공주,0.03386601805686951
4,02-12 03:00,공주,0.03885044902563095
4,02-12 04:00,공주,0.041521959006786346
4,02-12 05:00,공주,0.0409373864531517
4,02-12 06:00,공주,0.039291054010391235
4,02-12 07:00,공주,0.04036611318588257
4,02-12 08:00,공주,0.04225385934114456
4,02-12 09:00,공주,0.04410164803266525
4,02-12 10:00,공주,0.04064961522817612
4,02-12 11:00,공주,0.023053806275129318
4,02-12 12:00,공주,0.0
4,02-12 13:00,공주,0.006627954542636871
4,02-12 14:00,공주,0.0027943775057792664
4,02-12 15:00,공주,0.0
4,02-12 16:00,공주,0.0
4,02-12 17:00,공주,0.0
4,02-12 18:00,공주,0.0
4,02-12 19:00,공주,0.0
4,02-12 20:00,공주,0.0
4,02-12 21:00,공주,0.00098496675491333
4,02-12 22:00,공주,0.0021860823035240173
4,02-12 23:00,공주,0.008708726614713669
4,02-13 00:00,공주,0.030777648091316223
4,02-13 01:00,공주,0.030101168900728226
4,02-13 02:00,공주,0.027659539133310318
4,02-13 03:00,공주,0.03212343528866768
4,02-13 04:00,공주,0.032678358256816864
4,02-13 05:00,공주,0.023625925183296204
4,02-13 06:00,공주,0.013492066413164139
4,02-13 07:00,공주,0.005902130156755447
4,02-13 08:00,공주,0.001528427004814148
4,02-13 09:00,공주,0.0007909871637821198
4,02-13 10:00,공주,0.0020933449268341064
4,02-13 11:00,공주,0.0
4,02-13 12:00,공주,0.0
4,02-13 13:00,공주,0.0
4,02-13 14:00,공주,0.0
4,02-13 15:00,공주,0.0
4,02-13 16:00,공주,0.0
4,02-13 17:00,공주,0.0
4,02-13 18:00,공주,0.0
4,02-13 19:00,공주,0.0
4,02-13 20:00,공주,0.0
4,02-13 21:00,공주,0.0
4,02-13 22:00,공주,0.0
4,02-13 23:00,공주,0.0033833086490631104
4,02-14 00:00,공주,0.020650655031204224
4,02-14 01:00,공주,0.021752074360847473
4,02-14 02:00,공주,0.021699268370866776
4,02-14 03:00,공주,0.02155105024576187
4,02-14 04:00,공주,0.014101117849349976
4,02-14 05:00,공주,0.006667666137218475
4,02-14 06:00,공주,0.0017066076397895813
4,02-14 07:00,공주,0.0
4,02-14 08:00,공주,0.0
4,02-14 09:00,공주,0.0
4,02-14 10:00,공주,0.0
4,02-14 11:00,공주,0.0
4,02-14 12:00,공주,0.0
4,02-14 13:00,공주,0.0
4,02-14 14:00,공주,0.0
4,02-14 15:00,공주,0.008789807558059692
4,02-14 16:00,공주,0.018720991909503937
4,02-14 17:00,공주,0.03219000995159149
4,02-14 18:00,공주,0.036827683448791504
4,02-14 19:00,공주,0.03833497315645218
4,02-14 20:00,공주,0.043841250240802765
4,02-14 21:00,공주,0.046727947890758514
4,02-14 22:00,공주,0.0415850430727005
4,02-14 23:00,공주,0.0
4,02-17 00:00,공주,0.13183897733688354
4,02-17 01:00,공주,0.1330527365207672
4,02-17 02:00,공주,0.13673654198646545
4,02-17 03:00,공주,0.14499282836914062
4,02-17 04:00,공주,0.14935512840747833
4,02-17 05:00,공주,0.1480497121810913
4,02-17 06:00,공주,0.14825588464736938
4,02-17 07:00,공주,0.14632397890090942
4,02-17 08:00,공주,0.14555829763412476
4,02-17 09:00,공주,0.14378894865512848
4,02-17 10:00,공주,0.13813002407550812
4,02-17 11:00,공주,0.11895834654569626
4,02-17 12:00,공주,0.09442541003227234
4,02-17 13:00,공주,0.09540058672428131
4,02-17 14:00,공주,0.09713706374168396
